x,vx,z,vz,phi,w,a1,a2
1.5463304008,1.8596522579,9.2929528152,-0.6793112656,-0.1508713829,0.5172575319,2.6565062008,2.6389423607
1.6393130124,1.8728907828,9.2589872541,-0.9535763894,-0.1250085071,0.4831807362,4.613646587,4.5887412729
1.7329575503,1.900075029,9.2113084365,-1.0692574878,-0.1008494713,0.4442667651,6.1810570464,6.1530276934
1.8279613006,1.9307729387,9.1578455636,-1.0581241898,-0.078636134,0.404211945,7.2582835547,7.2299555133
1.9244999465,1.9570180363,9.1049393552,-0.9602241208,-0.0584255378,0.3654136116,7.927735118,7.9008179537
2.0223508474,1.9744403683,9.0569281499,-0.8090135923,-0.0401548583,0.3292491798,8.2631447144,8.2386978463
2.1210728649,1.9812085019,9.0164774706,-0.6318702477,-0.0236924005,0.296502508,8.3248356164,8.303383511
2.2201332892,1.9771616858,8.9848839583,-0.4510981623,-0.0088672763,0.267482201,8.1792237393,8.160727804
2.3189913728,1.9631885929,8.9623290499,-0.2834607228,0.0045068326,0.2420160489,7.9010320966,7.8849905262
2.4171508017,1.9407094243,8.9481560131,-0.1395774565,0.0166076338,0.2195523038,7.5608087992,7.546503714
2.5141862723,1.9112632047,8.9411771395,-0.0243158986,0.0275852478,0.199379892,7.213430176,7.2001960255
2.609749432,1.8762461939,8.9399613435,0.0619169793,0.0375542413,0.1808580723,6.8932340829,6.880647302
2.7035617412,1.8368005721,8.9430571913,0.121506107,0.0465971437,0.163571839,6.6163876786,6.6043249701
2.7954017694,1.7938089888,8.9491324953,0.158150998,0.0547757346,0.1473720069,6.3875666899,6.3761294844
2.8850922184,1.7479351573,8.9570400437,0.1759226451,0.062144334,0.1323022711,6.2068283013,6.1962043428
2.972488976,1.6996653102,8.9658361744,0.1788735723,0.0687594466,0.118476612,6.0719127454,6.0622520884
3.0574722412,1.649344822,8.9747798515,0.1708382573,0.0746832765,0.1059733185,5.9782456806,5.9695887177
3.1399394821,1.5972160998,8.9833217628,0.1552418416,0.0799819418,0.0947763522,5.9195616365,5.9118236014
3.2198002869,1.5434542619,8.9910838533,0.1349663645,0.0847207589,0.0847659783,5.889056157,5.8820480323
3.2969729999,1.4881954686,8.99783217,0.1123139238,0.0889590575,0.0757400864,5.8803063685,5.8737744823
3.3713827732,1.4315569192,9.0034478646,0.0890453661,0.0927460617,0.067450283,5.8877115197,5.8813810432
3.4429606192,1.373650479,9.0079001315,0.0664541621,0.0961185759,0.0596398795,5.9066091209,5.9002195842
3.5116431431,1.3145919804,9.0112228382,0.0454484583,0.0991005701,0.0520738,5.9332357102,5.9265640396
3.5773727422,1.2545074827,9.0134952598,0.0266285484,0.1017042605,0.0445569675,5.9646180177,5.9574901521
3.6400981165,1.1935372898,9.014826686,0.0103542798,0.1039321095,0.0369424802,5.9984422186,5.9907364754
3.6997749811,1.1318382369,9.0153443989,-0.0031991184,0.1057792342,0.0291326059,6.0329235443,6.0245687473
3.7563668931,1.0695846118,9.015184442,-0.0139965129,0.1072358654,0.0210753747,6.066689579,6.0576602348
3.8098461239,1.0069679732,9.0144846154,-0.0221083564,0.1082896351,0.0127588384,6.0986859298,6.0889962318
3.8601945228,0.9441960355,9.0133791968,-0.0276842588,0.1089275782,0.0042045703,6.1281015029,6.1177990266
3.9074043248,0.8814907856,9.0119949833,-0.0309329956,0.1091378079,-0.0045388483,6.154314633,6.1434727452
3.9514788644,0.8190859537,9.010448333,-0.0321073012,0.1089108668,-0.0134031698,6.1768840149,6.1655950612
3.9924331624,0.7572236962,9.0088429675,-0.0314897689,0.1082407096,-0.0223068954,6.1956484764,6.1840186295
4.0302943475,0.6961498136,9.0072684789,-0.029371138,0.1071253662,-0.031160067,6.2103454963,6.198488633
4.0651018384,0.636111932,9.0057999219,-0.0260593719,0.1055673642,-0.0398696873,6.2208367016,6.2088700365
4.0969074353,0.5773554774,9.0044969535,-0.0218707679,0.1035738812,-0.0483434725,6.2271403837,6.2151787566
4.1257752094,0.5201193619,9.0034034154,-0.0171186497,0.1011567088,-0.0564945861,6.2294243846,6.2175759027
4.1517811778,0.4646318772,9.0025474833,-0.0121026103,0.0983319807,-0.0642450662,6.2279783195,6.2163437052
4.1750127719,0.4111071331,9.0019423534,-0.007099747,0.0951197285,-0.0715260344,6.2231808838,6.2118539345
4.1955681288,0.359742194,9.0015873669,-0.0023582936,0.0915434278,-0.078276972,6.2155492774,6.204616123
4.2135552387,0.3107143221,9.0014694532,0.0019128572,0.0876295801,-0.0844460245,6.205697265,6.1952390272
4.2290909549,0.2641790657,9.0015650972,0.0055516027,0.0834072797,-0.0899874595,6.1942554954,6.1843507783
4.2422999084,0.2202694266,9.0018426787,0.0084438781,0.0789079074,-0.0948593617,6.1818665283,6.1725948309
4.2533133798,0.1790954268,9.002264874,0.0105246764,0.0741649398,-0.0990206452,6.1692565192,6.1607007406
4.2622681512,0.1407435536,9.0027911095,0.0117847964,0.0692139079,-0.1024289347,6.1571389403,6.1493861131
4.269305329,0.1052771038,9.0033803511,0.0122697591,0.0640924615,-0.1050400033,6.1461341216,6.1392750809
4.2745691842,0.0727370394,9.003993841,0.0120721988,0.0588404614,-0.1068081171,6.1367120018,6.1308401608
4.2782060361,0.043142985,9.004597453,0.011319632,0.0535000556,-0.1076871129,6.1291502336,6.1243595034
4.2803631853,0.0164941019,9.0051634367,0.0101588947,0.0481156999,-0.1076321473,6.123515664,6.1198975703
4.2811878904,-0.0072303876,9.0056713837,0.0087391895,0.0427340923,-0.1066020506,6.1196763766,6.1173161867
4.2808263709,-0.028071176,9.0061083455,0.0071962409,0.0374039896,-0.104562415,6.1173470833,6.1163171278
4.279422812,-0.0460893679,9.0064681599,0.0056401846,0.0321758685,-0.1014909072,6.1161089137,6.1164607406
4.2771183435,-0.0613672338,9.0067501715,0.0041451939,0.0271013228,-0.0973833515,6.1153240832,6.117086106
4.2740499817,-0.0740087881,9.0069574336,0.0027326844,0.0222321548,-0.0922550082,6.1141308005,6.1173223756
4.2703495422,-0.0841403398,9.0070940702,0.0013549815,0.0176194039,-0.0861281115,6.1113057014,6.115956547
4.2661425251,-0.0919106884,9.0071618216,-0.0001316425,0.0133129979,-0.0790154254,6.1052563542,6.1113964625
4.2615469905,-0.0974915456,9.0071552418,-0.0019955045,0.0093622262,-0.0709290054,6.0939878747,6.1016080793
4.2566724131,-0.1010783891,9.0070554688,-0.0046617063,0.0058157755,-0.0619130864,6.0741712262,6.083221759
4.2516184935,-0.102890926,9.0068223856,-0.0088171184,0.0027201208,-0.0520440756,6.0430284175,6.0534266942
4.246473947,-0.1031739729,9.0063815316,-0.0153631966,0.0001179167,-0.0414228552,5.9964264451,6.0080710586
4.2413152482,-0.1021954307,9.0056133736,-0.0255215724,-0.0019532264,-0.0301622016,5.9272452409,5.9372271849
4.2362054766,-0.1002438628,9.0043372966,-0.0411814298,-0.0034613367,-0.0207103188,5.9100284321,5.9184214702
4.2311932833,-0.0976034236,9.0022782265,-0.0581283728,-0.0044968528,-0.0129377576,6.0402499139,6.0469864158
4.226313112,-0.0944552826,8.9993718091,-0.0645569046,-0.0051437408,-0.006837762,6.3072334981,6.3120548236
4.2215903478,-0.0909185788,8.9961439648,-0.0496410033,-0.005485629,-0.0025630049,6.8186918409,6.8213879381
4.2170444188,-0.0870220055,8.9936619153,0.0059560748,-0.0056137793,-0.0002199309,7.723385956,7.7230534942
-1.2821907247,0.0723960957,2.880490056,0.0979744307,0.0057693826,0,12.5102588297,0.1496328426
-1.2785709199,0.0687505358,2.8853887775,0.1128819558,0.0057693826,-10.3005216556,0.0634492514,5.0485872339
-1.2751334944,0.0668832853,2.8910330975,-0.174268788,-0.5092567001,-5.7591120646,11.9380932727,18.3494657171
-1.2717894325,0.6575447285,2.882319875,0.3946023912,-0.7972123193,-0.1998550653,15.3542781033,18.3624361006
-1.2389122994,1.6166960154,2.9020502063,0.8426444008,-0.8072050931,2.3144544861,14.7814347956,18.348968015
-1.158077603,2.558178094,2.9441826328,1.2601570616,-0.6914823795,5.2004139222,16.0672603803,18.1029400429
-1.0301688037,3.4041831443,3.0071906867,1.8099090064,-0.4314616723,6.7013647518,7.7748230861,8.5309387559
-0.859959753,3.644565969,3.0976863318,1.893197789,-0.0963934109,7.0796015186,10.0459950073,7.8877196684
-0.677731562,3.6796369336,3.192346409,2.0980324175,0.2575867006,5.0149637126,18.2551028406,15.0255534297
-0.4937498238,3.3033471172,3.2972482091,2.874682217,0.5083349206,2.1351934839,18.3565324767,15.4702372225
-0.3285825775,2.6116993114,3.4409824878,3.5376019032,0.6150946086,-0.3503002497,18.3719392843,15.6678474574
-0.1979977221,1.7999013905,3.6178627296,4.1237735882,0.5975795778,-2.5905446539,18.3688915696,17.2371312121
-0.1080024781,0.9805537963,3.8240511527,4.7694590803,0.4680522968,-3.4363169806,18.3328576176,16.9900235892
-0.0589748693,0.3333244782,4.0625239064,5.4922305117,0.2962363958,-4.4261970888,17.9130156591,17.2764472568
-0.0423088413,-0.0809352953,4.3371352268,6.293071201,0.0749265171,-4.7903195147,15.5125630534,16.746265364
-0.0463554662,-0.1766650478,4.6517885797,7.0263898969,-0.1645894514,-3.5821980792,13.2064718412,13.9670686681
-0.0551886418,0.003048646,5.0031078661,7.5379124594,-0.3436993167,-2.8137364451,2.5499236811,2.0620558765
-0.0550361911,0.0626989965,5.3800032795,7.146847941,-0.4843860948,-3.1145433546,2.3818434488,2.3549270904
-0.051901261,0.1477032099,5.7373454662,6.754986573,-0.6401132134,-3.019918733,2.916946599,3.6404026751
-0.0445161443,0.3034638095,6.0750945843,6.4089399288,-0.7911090979,-2.3035400574,4.5124144778,6.1264027897
-0.029342852,0.6034108356,6.3955413736,6.1577895034,-0.9062860485,-0.8719750835,10.2078899425,11.6647428442
0.0008278057,1.291399223,6.7034306143,6.1490277442,-0.9498847579,0.3748407315,12.0873244506,12.881264715
0.0653978836,2.0979820785,7.0108817676,6.1820876495,-0.9311426977,1.022369854,9.3714101028,9.2409451144
0.170297106,2.6783063443,7.3199859135,6.0793508482,-0.8800242086,0.8752249631,1.4093885781,1.2940780525
0.3042125468,2.7318891403,7.623953204,5.6028162162,-0.8362629741,0.7462389867,0.4831016257,0.5582921779
0.4408069541,2.7342307916,7.9040940779,5.0861483212,-0.7989510415,0.7808516315,0.5221917543,0.5795513139
0.577518455,2.7378804451,8.1584015583,4.5763392574,-0.7599084792,0.7993042571,0.4711523014,0.5043267907
0.7144124474,2.7369894678,8.3872185867,4.0688014276,-0.7199432874,0.7969091463,0.4546472492,0.4833869211
0.8512618969,2.7342049093,8.5906587248,3.5659676025,-0.6800978526,0.7909083706,0.4634058417,0.4920987205
0.9879721227,2.7310221455,8.768957173,3.0694292742,-0.6405524577,0.78509413,0.5352044611,0.523071433
1.1245232138,2.7294577437,8.9224287059,2.5818980366,-0.6012977756,0.7454768187,0.5619193748,0.5682414774
1.2609960877,2.7285380032,9.0515236776,2.1024735363,-0.5640239597,0.7227277339,0.5986051541,0.6990288278
1.3974229771,2.7306750421,9.1566474246,1.6341633637,-0.5278875983,0.7792516116,0.0652877936,0.2202793228
1.5339567208,2.7132048507,9.2383556624,1.1354559004,-0.4889250428,0.8791243465,0.1505212213,0.3377557783
1.669616957,2.7006430449,9.2951285253,0.6490233784,-0.44496885,1.0021127209,0.6599081365,0.8478149097
1.8046491048,2.7079792771,9.3275797589,0.204732387,-0.3948632377,1.1210389622,1.8895412518,2.0347304833
1.9400480656,2.7490059182,9.3378164388,-0.1423144602,-0.3388113118,1.1998976073,2.7764388901,2.8584130385
2.07749836,2.8024545546,9.3307007704,-0.4157644083,-0.2788164515,1.2231132458,3.3987474798,3.4403454277
2.2176210875,2.8537742193,9.3099125984,-0.6340646518,-0.2176608069,1.2118095294,3.9663711535,3.9879486762
2.3603097996,2.8959782237,9.2782094079,-0.8008389873,-0.1570703453,1.1842469569,4.5159824101,4.5291848321
2.5051087133,2.9237963936,9.2381674951,-0.9179371475,-0.0978580092,1.1507410271,5.0376513094,5.0447516101
2.6512985366,2.9326157247,9.1922706695,-0.9889937087,-0.0403209664,1.1134092608,5.5538272782,5.5511910599
2.7979293275,2.9187093678,9.1428210126,-1.0165212062,0.0153494916,1.069366781,6.1049412108,6.0864261963
2.9438648016,2.8787858267,9.0919949777,-1.0001718895,0.0688178291,1.0137472341,6.6938667478,6.6537656601
3.0878040997,2.8096271643,9.0419864061,-0.9396021851,0.1195051928,0.9422296608,7.2652854481,7.2001805058
3.2282854658,2.7088542206,8.9950063178,-0.8389401843,0.1666166814,0.8525634109,7.7425473219,7.6517996147
3.3637281856,2.5762724224,8.953059328,-0.7080505343,0.2092448606,0.7448981467,8.0734226654,7.959248584
3.4925418166,2.4145252091,8.9176568194,-0.5600463187,0.2464897795,0.6217573235,8.2437362301,8.1105277329
3.6132680882,2.2287184162,8.8896545202,-0.4079615765,0.2775776595,0.4873825298,8.2683625847,8.1220898272
3.7247040213,2.02544511,8.8692564569,-0.2624781533,0.3019468018,0.3471711052,8.1747057875,8.021854815
3.8259762902,1.8117957036,8.8561325639,-0.1312338394,0.319305374,0.2067474474,7.9962733814,7.8434627483
3.9165660901,1.5944830473,8.8495708857,-0.0187302342,0.3296427641,0.0716349949,7.7623383805,7.6159380045
3.9962902585,1.3793697203,8.8486343867,0.0729623199,0.3332245317,-0.0530576003,7.4975266562,7.3634165592
4.0652587615,1.1712117534,8.8522825148,0.143549221,0.3305716692,-0.1628219329,7.2232434218,7.1060981168
4.1238193663,0.9735465899,8.8594599872,0.1940448004,0.3224305892,-0.2543236293,6.9577559136,6.8603595482
4.1724967125,0.7887140185,8.8691622384,0.226410678,0.3097144231,-0.3259289373,6.7151295193,6.6379874756
4.2119324287,0.6180055494,8.8804827831,0.2432085668,0.2934179901,-0.3779644778,6.5042613534,6.4458035084
4.2428327191,0.4618972978,8.8926432219,0.2472593401,0.2745197783,-0.4124741836,6.3292250898,6.2863660239
4.2659275944,0.3202993795,8.905006199,0.2413697806,0.2538960792,-0.432687917,6.1895004968,6.1583602792
4.2819425711,0.192792069,8.9170746979,0.2280850476,0.2322616916,-0.4423762441,6.0829331437,6.0595944644
4.2915821798,0.0787771355,8.92847896,0.2096601838,0.2101428856,-0.4451991697,6.0054668666,5.9865613882
4.2955210397,-0.0223882079,8.938961979,0.1879870772,0.1878829315,-0.4442216663,5.9530019038,5.9360791743
4.2944016308,-0.1113173431,8.9483613426,0.1646412517,0.1656718507,-0.4416286099,5.9208501329,5.9046236247
4.2888357637,-0.1885370534,8.956593415,0.1408664962,0.1435904212,-0.4385528249,5.9048084839,5.8891404007
4.2794089102,-0.254469832,8.9636367496,0.1176238372,0.1216627795,-0.4351272839,5.9006612342,5.8864034146
4.266685417,-0.3094340661,8.9695179515,0.0955886622,0.0999064135,-0.4306552665,5.9046541898,5.8932663227
4.2512137114,-0.3536697345,8.974297395,0.0751738888,0.0783736473,-0.4239596953,5.9142190513,5.907500594
4.2335302219,-0.3873862192,8.9780561002,0.0566153505,0.0571756587,-0.4136245912,5.9270263493,5.9268225742
4.2141609077,-0.4108077597,8.9808868788,0.0399816255,0.0364944246,-0.398249013,5.9417927035,5.949664174
4.1936205162,-0.4242252721,8.9828859715,0.0252491341,0.0165819687,-0.3767219289,5.9576184165,5.9745795839
4.1724092488,-0.4280398778,8.9841484401,0.012328394,-0.0022541335,-0.3484291569,5.9739461823,6.0003197884
4.151007251,-0.4227968635,8.9847648719,0.0010925479,-0.0196755973,-0.3133560227,5.9910475608,6.0263754755
4.1298674039,-0.4092044091,8.9848195116,-0.0085533709,-0.0353434046,-0.2721391299,6.0085609349,6.0517081666
4.1094071796,-0.3881358405,8.9843918557,-0.0167149666,-0.0489503673,-0.2259552078,6.0264216169,6.0756398402
4.0900003838,-0.3606158006,8.9835561203,-0.0234808446,-0.0602481339,-0.1764478718,6.0443554816,6.0974243787
4.07196959,-0.3277931755,8.9823820911,-0.0289365143,-0.0690705335,-0.1255922917,6.0625986184,6.1170920546
4.0555799276,-0.2908983751,8.9809352783,-0.0331196563,-0.0753501538,-0.0754609178,6.0800440293,6.1335076237
4.0410350055,-0.2512012657,8.9792793087,-0.0361306674,-0.0791232051,-0.0280718496,6.0967372521,6.1468377322
4.0284749393,-0.209953007,8.9774727886,-0.0380458806,-0.0805268025,0.0147335841,6.1122280749,6.1568416113
4.0179772866,-0.1683373762,8.9755705079,-0.0389659064,-0.0797901278,0.051357794,6.1274914148,6.164947508
4.0095604156,-0.1274142258,8.9736222261,-0.0389026605,-0.0772222421,0.0806410079,6.141897683,6.1711175622
4.0031897026,-0.088088908,8.9716771068,-0.0379107141,-0.073190195,0.1019601494,6.153338854,6.1739879732
3.998785256,-0.0510908366,8.9697815849,-0.0362032381,-0.0680921904,0.1153357464,6.1621984493,6.1746105426
3.9962307133,-0.0169418978,8.9679714366,-0.0339555715,-0.0623254053,0.1213444557,6.1679236928,6.173047891
3.9953836176,0.0140376042,8.9662736715,-0.0313800747,-0.0562581841,0.1210540917,6.1694125977,6.1687469778
3.9960854971,0.0417121327,8.964704681,-0.028767937,-0.0502054807,0.1159497921,6.1649286532,6.1603536364
3.9981711035,0.0661022725,8.9632662971,-0.0265405937,-0.0444079916,0.1077794984,6.1551170386,6.1485649401
4.0014762173,0.0873569081,8.96193928,-0.0250663351,-0.0390190168,0.0982687035,6.1423549359,6.1353313324
4.0058440629,0.1057111279,8.9606859753,-0.0245373549,-0.0341055814,0.0887224352,6.1276239894,6.120884635
4.0111296196,0.1214340587,8.9594591192,-0.0250932543,-0.0296694591,0.0797718217,6.1115085643,6.1050877653
4.0172013229,0.1347939911,8.9582044674,-0.0268510692,-0.0256808672,0.0714230649,6.0948570899,6.0881462665
4.023941023,0.1460426005,8.9568619242,-0.0298812241,-0.022109713,0.0631463952,6.0777743839,6.070038811
4.0312431536,0.1554132653,8.9553678721,-0.0342473013,-0.0189523923,0.0543268325,6.0588810225,6.0494587992
4.0390138175,0.1631321673,8.9536555154,-0.0401174858,-0.0162360497,0.0444331963,6.0353464936,6.0238023908
4.0471704262,0.1694325312,8.9516496485,-0.0478738531,-0.0140143891,0.033143163,6.0005390462,5.9905414998
4.0556420527,0.1745666197,8.9492559622,-0.0582595242,-0.0123572302,0.0235662438,6.1232740607,6.1139222452
4.0643703835,0.1789789637,8.9463429914,-0.058686428,-0.0111789175,0.0148873662,6.3690909762,6.3601367762
4.0733193318,0.1829892387,8.9434086746,-0.0394209008,-0.0104345488,0.0068660161,6.7676025915,6.760009203
4.0824687938,0.1869064765,8.9414376331,0.0115920694,-0.0100912477,0.0002801445,7.3541498652,7.3499302005
4.0918141178,0.1910566608,8.9420172388,0.1091569462,-0.0100772404,-0.0032467715,8.1588263908,8.1587893098
-1.2839960221,-0.0600274354,2.8167787799,-0.0186090326,0.0994822873,0,15.5514471447,0.3514273466
-1.2869973939,-0.1234010661,2.8158483282,0.1225726277,0.0994822873,-12.6667090295,1.3138644049,2.9639574698
-1.2941473257,-0.1399162229,2.8174872587,-0.2001513569,-0.5345530943,-10.8155789333,3.0989791095,17.5415624522
-1.3021320377,0.2815373079,2.8029675667,0.0208446226,-1.0758841199,1.6263528724,13.4144955473,17.7642188958
-1.2890543745,1.3780239106,2.7994702165,0.1212444184,-0.9944807966,5.1899676191,15.4875916318,17.5536441838
-1.2211638962,2.4729269101,2.8009609604,0.3511413585,-0.7345459626,6.7165918369,16.5062965987,16.9886233528
-1.0985409852,3.3455205912,2.8139127873,0.8514532686,-0.3984942129,6.8660814818,17.3518513859,17.9824750697
-0.9323037331,3.8593155395,2.8518425447,1.6556928941,-0.0555808838,7.133568343,17.7745671354,15.8182258525
-0.7403908286,3.8918054115,2.9299421224,2.4931254594,0.3001106459,5.2351980511,17.9871159329,14.9372026561
-0.5468719709,3.4608830045,3.049865951,3.2386925328,0.5608299097,2.4968636917,18.1180797396,14.6697806217
-0.3749242628,2.7244193839,3.207017014,3.829542334,0.6853999748,-0.470560115,18.201249681,14.1267916071
-0.2398575592,1.868769673,3.3936339012,4.3065551873,0.6630342619,-3.8483022836,18.2264404261,16.1063209674
-0.1476846799,0.9971482778,3.6039032299,4.8628931997,0.4733462345,-5.4705448906,18.1656720161,17.7157206609
-0.0969036517,0.3316479961,3.8498224042,5.6046077994,0.2027525269,-5.6400415934,11.3997718319,17.8821890305
-0.0666788814,0.0938326345,4.1327439135,6.2086362127,-0.0779261646,-0.026136639,16.9579897664,16.0552970934
-0.0583423388,0.1832755849,4.445824472,6.9867082353,-0.0797200159,-0.7774186431,17.5076899824,4.6792208792
-0.0660679688,0.2333075215,4.7977896347,7.3302544283,-0.1197693943,-11.4385557173,17.5128682743,15.5696479435
-0.0772255529,0.3924444724,5.1669303485,8.1207681939,-0.6923253785,-12.6279805171,6.7230018429,7.9757980651
-0.0361369489,0.7644932047,5.5756033045,8.0128921208,-1.3244231219,-11.1093762744,10.9231299149,16.1699177733
