,x,y,theta,delta,vel,value,d1,d2,d3,d4,d5,d6,d7,d8
5945,-1.2260758929,-3.1032178259,0.3345345565,5,6,-621.4133164386,0.7035654187,0.9120707512,1.1364808083,1.3786803484,2.9004516602,0.4990382791,1.1810799837,1.7737798691
5946,-0.7904330956,1.5934803772,-2.1278708694,1,2,-532.6668950571,0.5774140954,0.7042045593,1.2989467382,3.4360647202,0.9595118165,0.5488139987,0.2338627577,0.3760968447
5947,4.8440717821,3.1434494731,-1.2508530264,2,3,-934.5723142622,7.5275826454,7.4546198845,8.7313671112,12.8610439301,10,10,10,10
5948,-2.5508231254,4.7948165462,2.2762857746,3,4,-727.6093248843,10,10,10,10,16.9036560059,0.6279376745,2.4786288738,0.4558166564
5949,3.8521228441,-4.7854683929,2.6452969953,4,5,-329.4231142325,3.6606795788,10,10,10,10,10,29.1749134064,14.0671110153
5950,4.1973626962,3.9711180655,-0.5271271616,1,2,-573.8298842877,10,10,10,10,10,7.4706993103,4.6335020065,3.7717821598
5951,-1.0395871052,-4.0455268364,-0.8163332723,2,3,-687.4360216766,0.6648162603,10,10,10,10,10,0.3512479663,0.2569289505
5952,-2.7102942458,1.430119472,-2.373738201,3,4,-972.6452275186,5.7549653053,0.5468138456,4.1297559738,0.3575861156,0.3779012263,0.5568239689,1.0437701941,0.8801807761
5953,4.4299580181,-3.6484636391,1.3208221736,4,5,-828.1030392253,0.8901102543,0.6404084563,0.5544304848,0.6002929807,0.9088774323,10,10,10
5954,4.6750912703,-3.295912471,2.4919262706,1,2,-752.37544056,0.5074657798,0.2650682926,0.2268847674,10,10,10,10,27.3856582642
5955,4.5223279497,1.1536267501,-2.8862751885,2,3,-500.7451129915,0.6560619473,0.867457211,1.6412107944,3.6344518661,0.7453589439,0.4110294878,0.3180300593,0.2976763844
5956,4.9103346279,3.0629159181,-2.1090599679,3,4,-830.8575974661,0.7065671682,10,10,28.0955123901,11.8770914078,8.3239402771,7.2651162148,7.453250885
5957,-2.8586481938,2.2086222549,-2.7764414089,4,5,-976.9277994293,10,10,10,1.212911725,1.1092159748,1.7276090384,0.6824590564,0.4554438591
5958,-0.7201716194,-1.5449220548,0.1885279329,5,6,-504.1492843166,0.3955887854,0.3755704463,0.401722163,0.5502830148,1.1995614767,1.6040966511,1.2914967537,0.7992647886
5959,3.1731295626,4.8927417847,0.1427583051,1,2,-350.3830038431,10,10,10,10,10,10,10,22.2420368195
5960,0.9629152262,-1.6953834907,0.6504774332,2,3,-217.2172931496,0.6441687346,0.5132498741,0.5298563242,0.7223507166,4.1577067375,1.5800696611,0.8180451989,0.5672040582
5961,0.722559879,-1.6896849774,2.4496172594,3,4,-292.9324039095,1.5792815685,0.7394406796,0.4843283892,0.3486245871,0.3094255924,0.3302441239,0.3885855079,0.5665469766
5962,4.5250478378,3.8178225244,-2.6074838796,4,5,-190.2511918698,0.6235980392,0.6771538854,0.9655597806,10,29.6298770905,10.6044788361,7.1190481186,10
5963,4.2900267743,1.6362271795,-3.0798030316,1,2,-676.5182243873,0.42179811,0.5093929768,0.7984942794,2.9022529125,1.9803851843,0.8218436241,0.5715170503,0.4830726385
5964,2.1695284866,-3.2666626476,-2.0630474003,2,3,-514.4847264848,0.5893182158,0.5620184541,0.6302794218,0.8152109981,1.1977357864,1.8798588514,2.8899176121,0.4525990188
5965,0.2459381309,-2.6802363287,-2.3723467195,3,4,-659.9699329763,1.4805247784,1.2550896406,0.7111154199,0.5638786554,0.5758580565,0.8170204759,3.4256210327,0.2520408332
5966,0.2251873219,4.8935214279,-2.8229854937,4,5,1555.5661586232,0.8099502921,0.5022420287,0.4128113389,0.4070667326,0.4583714902,0.6484484076,1.4922363758,3.1804592609
5967,4.4899516047,-4.4309947898,-2.0976167568,1,2,-462.652572971,10,10,10,10,24.4752750397,22.8286933899,3.721152544,3.5367901325
5968,4.2061812646,-1.7284736053,2.3060644154,2,3,-458.1756721248,0.4123794138,0.3519892097,0.3747378886,0.5457956195,2.5968930721,1.6337192059,1.0256832838,0.7353149056
5969,0.4455092446,2.3107717597,0.6760247849,3,4,-112.0972258349,1.2060505152,0.9101815224,0.7181119919,0.6006405354,0.5121452808,0.4979203343,0.5226082206,0.5910387039
5970,-2.4425230668,-3.6746598047,2.6505247502,4,5,-774.8745132021,0.5210062861,0.5428514481,0.6808501482,0.833543241,0.9512974024,1.1856495142,1.3927923441,0.2528367639
5971,3.3374530075,-4.8130852673,-1.2647641245,5,6,-853.2817370596,10,10,10,10,10,27.5462913513,1.39711833,1.0799754858
5972,-0.4057444814,-2.1418136808,2.3887045111,1,2,-757.5837190471,1.8281970024,0.4105397463,0.326813221,0.3463385701,0.4195309877,1.8053693771,1.8343571424,1.3882789612
5973,4.0441597665,-3.8356979996,2.0920010937,2,3,-742.5149171561,0.4788907468,0.5349119902,0.8286535144,3.3864703178,14.2334270477,12.077132225,12.07675457,14.2624435425
5974,1.1771534289,4.7855961255,-1.4871616226,3,4,-653.3441440557,0.3054637015,0.3714149594,0.602540791,12.9038543701,11.5834608078,12.2006053925,10,10
5975,-2.9972770169,1.9002511327,2.4532038712,4,5,-994.7083216492,24.2281475067,23.0153713226,25.6468811035,10,10,10,0.9279356003,0.9031930566
5976,-1.1915825886,-2.7122763819,-1.7126611591,1,2,-469.8985443266,0.9150776863,0.7434065342,0.6359770894,0.5503926277,0.5346057415,0.5372523665,0.5894528627,0.6852326393
5977,3.6748248679,4.8192201739,1.4837697944,2,3,-810.5834721471,10,10,10,10,3.0539717674,1.0450078249,0.8431061506,0.8848443627
5978,1.3334287725,-0.4004394295,-1.0604956446,3,4,-730.7463316325,0.553817749,0.6433733106,0.806381464,1.0863263607,1.2620838881,1.4239156246,0.4252742529,0.5724887848
5979,-0.033216031,-2.6507771777,-0.3020471589,4,5,-104.4672636257,1.6308121681,1.5313258171,0.8850911856,0.7772431374,0.8632775545,1.3568623066,3.0729739666,0.7099581957
5980,-2.6194541696,2.2594357632,2.4588487368,1,2,-966.2149504894,10,10,10,10,10,1.1667248011,1.006056428,1.2914148569
5981,-0.7875732011,-0.389981747,0.4802201591,2,3,-460.9318993372,0.5684552193,0.6092243195,0.7799845934,1.3023730516,2.0832331181,0.9806241393,0.4708712101,0.3664682806
5982,1.7976886779,0.2900407034,-2.7345655628,3,4,-567.6709140177,1.4681377411,1.3589376211,1.4275648594,1.2390478849,0.7400613427,0.6116463542,0.8417792916,0.4871370792
5983,4.2940555044,-4.0025020559,-1.6189948609,4,5,-463.5383054678,10,10,10,10,10,9.2947254181,5.9566926956,1.7844128609
5984,4.1473400216,4.9818591635,1.7040610498,5,6,-982.6938357614,10,10,10,10,1.7800631523,1.3255540133,1.2317672968,0.2557801306
5985,0.3377434444,-2.4558188552,2.9604489023,1,2,-629.6057069298,0.9405670166,0.9861056805,2.023403883,1.5610511303,0.9524319768,0.6703807116,0.6945566535,1.0023460388
5986,2.9536579565,-4.3329643564,0.3093116882,2,3,-66.9831906351,17.0262737274,0.8809099197,0.5385658741,0.5141045451,0.5028147101,0.650102675,1.4457097054,1.8804113865
5987,2.5853481486,-4.5440208814,-2.0511687633,3,4,-673.924661564,10,10,10,10,10,13.7487430573,9.1412553787,0.2527025938
5988,-2.6954472784,4.8545923969,0.7173198612,4,5,357.4629788127,10.7725954056,13.8022403717,24.3666610718,10,10,10,10,10
5989,0.1964187938,0.4410319243,0.835678579,1,2,-692.2115803939,0.4936364293,0.5927601457,0.9010211229,3.1750526428,1.6849446297,0.6675970554,0.5065133572,0.4029805064
5990,1.8040090704,2.6514515646,2.5865881494,2,3,-365.2635131579,10,10,10,10,10,1.9140490294,0.5807788968,0.3819509745
5991,-0.297733364,-2.2743379957,-0.7575596406,3,4,-74.7610553311,1.2814151049,2.9925484657,0.9047593474,0.641264677,0.6215286255,0.7247430682,1.066386342,2.8690452576
5992,-1.9104547078,-4.3405374007,2.0447965761,4,5,-650.2769350546,1.4173922539,1.2271937132,1.0410959721,10,0.7323073149,0.6702654958,0.5767541528,0.5924104452
5993,4.1201935925,-4.2855263019,2.5580644035,1,2,-458.3113459292,1.2061501741,2.8515291214,10,10,10,10,10,0.2543486953
5994,0.0510496655,-2.1706372473,-0.6631878705,2,3,-100.4137903751,1.5192703009,10,0.4611445665,0.3267648816,0.3232326806,0.3717756867,0.5845412612,2.9730594158
5995,3.8198081909,4.1498979775,0.7490451411,3,4,-138.1442329686,10,10,10,10,10,26.03947258,0.5723637938,0.3977288306
5996,-2.5241595137,-0.7735938726,-1.455724818,4,5,-392.0840362912,1.9925456047,0.7375839353,0.5363833308,0.4780218899,0.4970276952,0.618924439,1.0278817415,2.9477467537
5997,4.0262110255,-2.2681461005,0.4968056917,5,6,-234.2751162088,1.0192656517,1.782071352,5.2998976707,0.5731219649,0.3988670707,0.3878780305,0.4198458791,0.6856630445
5998,2.0038566981,3.9507537869,0.5809105648,1,2,-394.3754773377,0.5194499493,0.4481091201,0.4390123188,0.485132724,0.6321606636,1.1450775862,3.9414756298,1.2084218264
5999,0.0431510788,3.6723403101,1.7334026879,2,3,940.4565598032,10,10,10,10,10,0.6124308109,0.3516880274,0.2820223272
6000,1.9559813697,2.8036719149,-0.6895419527,3,4,-262.8846319722,1.7753572464,1.0539059639,0.6623090506,0.4720944464,0.38972646,0.3827154636,0.4279373288,0.5460007787
6001,1.8584469921,-2.5060610225,-2.8624032358,4,5,-390.977489301,0.7119675875,0.4210250974,0.3478454351,0.3182915449,0.3655056059,0.505410552,0.8887721896,1.4745439291
6002,3.1871710636,-4.6628672901,-2.8182639334,1,2,-527.7139042715,10,10,10,10,10,10,25.6161766052,20.951133728
6003,4.9205470013,-4.7355690105,3.117022769,2,3,-264.7301513836,10,10,10,10,10,15.1140480042,9.8027248383,8.1722860336
6004,3.1202041896,-0.5138498309,0.1333109956,3,4,-642.5432965778,0.488822788,0.2324652225,0.2746154368,2.8548350334,1.2033282518,0.5947771668,0.5076323748,0.5274655819
6005,2.3801908781,-4.5224773347,0.8658151549,4,5,-124.4057052595,0.7177918553,0.598745048,0.6161284447,0.7694040537,1.1890417337,1.1901183128,10,10
6006,0.7597531778,2.787190921,-2.9722714177,1,2,-463.4134808765,0.7766773105,1.0828591585,1.4194458723,1.8220113516,0.5055119991,0.5906525254,0.9561242461,2.3635644913
6007,2.3621705883,3.7724115594,-1.760203691,2,3,-466.6253666914,0.3752778769,0.4769802392,0.8822244406,2.2633187771,1.3080186844,0.8380852342,0.6174690127,0.5296323299
6008,3.2066514191,3.3850572072,-2.0623358502,3,4,-552.7876775319,0.4133757949,0.5955320001,3.3137257099,1.8406960964,1.0521041155,0.6746037602,0.5655369163,0.5140646696
6009,3.1135682564,1.5818393808,1.528633771,4,5,-383.9847772836,1.1515474319,1.8347038031,2.7787795067,0.5031936765,0.4346780479,0.4560917616,0.6579850912,1.6262662411
6010,-0.6620976251,-0.3486552512,3.0976040478,5,6,-532.2262013389,0.5371049047,0.4282686412,0.4051297307,0.4946777225,0.6719778776,1.6098046303,2.952590704,0.913244009
6011,2.446934485,-4.498420255,2.6013119905,1,2,-679.252076748,1.1938960552,1.3545513153,10,10,27.0383834839,27.8925762177,10,10
6012,1.5998717079,0.669890099,2.9900141866,2,3,-384.9207558558,0.6727874875,0.5323889256,0.4930553734,0.5216933489,1.5005605221,1.2584460974,1.0000243187,0.7227627039
6013,-0.7853028535,0.0526761539,-2.5380503283,3,4,-631.5439669328,0.5785260201,0.6513301134,0.8840187192,1.6992607117,3.1718161106,0.7119995952,0.3762259781,0.3094885051
6014,0.1951748756,3.7767871951,3.1013681791,4,5,1860.8005842503,1.8672578335,0.5348183513,0.3440907001,0.2826800942,0.2847360969,0.3268608451,0.4680030048,1.1540516615
6015,3.6583249725,-4.3546736643,1.2142439923,1,2,-345.4171470822,0.9690783024,0.7257373333,0.7560542226,0.906881988,2.3379049301,10,10,10
6016,4.1718613134,-4.0045532186,-3.0543506617,2,3,-349.4763136982,10,10,10,10,9.3884992599,4.1619343758,2.9584286213,2.6122429371
6017,4.4905269665,3.588820033,-0.695037992,3,4,-823.2923721184,10,10,10,10,10,14.6695823669,9.2612876892,7.6171941757
6018,2.8969193525,-4.8993320487,0.5642039262,4,5,-10.8327893059,10,1.3743062019,1.0686407089,1.0531748533,1.3409926891,1.83722651,2.088176012,10.3582458496
6019,1.0377165179,-2.4771411588,3.0733896105,1,2,-497.1114621657,1.6109901667,2.3186984062,0.8462865949,0.4402904809,0.3783322871,0.3994760215,0.5660242438,1.309184432
6020,-0.0651813299,4.2363896379,-1.0863633157,2,3,296.970195235,1.8273892403,2.7136406898,0.7605505586,0.4594775438,0.3658576608,0.3517608047,0.3898314834,0.5386180282
6021,-1.6959351518,-3.3786756686,1.3567366329,3,4,-546.3304322477,0.5388097167,0.5705483556,0.7801474929,0.9232948422,1.1703642607,1.3927743435,1.5565041304,0.3972597122
6022,0.5084561295,-2.5428684015,1.8861076429,4,5,-645.454454964,0.8108105063,3.1260061264,1.2518446445,1.0635509491,1.3352476358,1.7405183315,1.4266452789,0.5762621164
6023,4.0183749624,-4.7377429261,-0.0869407338,5,6,-312.4609889069,11.1908483505,12.5424203873,17.2561416626,2.349326849,1.332826972,1.2195879221,1.422837019,10
6024,0.0043459355,-3.0142894853,-1.4293668711,1,2,-795.8255970646,0.7424072027,0.5266254544,0.5330041647,0.6337190866,3.9473030567,1.2545294762,1.0800182819,1.2266221046
6025,3.6421731866,-4.6399661461,-1.3922890638,2,3,-643.5184268193,10,10,10,10,10,10,1.7269018888,1.0399469137
6026,-0.2360742643,4.9367921248,-2.8799923153,3,4,1680.6560733944,1.009762764,0.5885549784,0.4722573757,0.4359995127,0.4889769256,0.6657329798,1.3635619879,10
6027,0.3836071185,-4.5640722879,-0.0699849724,4,5,-477.0524861343,0.7144819498,0.9552839994,2.0742852688,1.5152105093,0.5666906238,0.6418178678,0.9082701802,2.0990641117
6028,-1.5460729188,4.9039662247,-1.4316724058,1,2,1954.5782252015,0.4308177829,0.5221939087,0.841186285,7.3182582855,6.519112587,6.8329486847,8.5159025192,10
6029,3.3982892636,4.8438284991,1.9017081041,2,3,-734.9354854993,10,10,10,2.7712869644,0.9596922994,0.7563514113,0.7708537579,0.91514498
6030,3.0868624795,0.653941225,-1.4568088246,3,4,-344.6461644939,10,0.7859027386,0.6012411118,0.5464056134,0.5853956938,0.7650001645,1.172031045,0.2541562617
6031,2.8803056919,-0.7876037724,0.6504004143,4,5,-176.4846506343,1.1249389648,2.2539474964,3.7085914612,0.4965787232,0.3974771798,0.4207305908,0.5298039913,2.625587225
6032,4.5577621802,4.4138688607,-0.5443782294,1,2,-521.38508392,12.1627340317,10.3382711411,10.357178688,12.2441635132,18.4035930634,10,10,10
6033,-2.1018332409,4.7300968026,-2.634046051,2,3,1894.1875715088,10,0.4053410292,0.3029437661,1.3058588505,0.3407485783,0.5055285096,1.4084037542,0.2513692081
6034,3.9402841901,-4.4532727826,-1.9154849271,3,4,-555.919957929,10,10,10,10,10,10,10,18.721288681
6035,-2.5350005774,-4.1734739957,0.8669912774,4,5,-302.764819556,1.5290426016,10,0.9266251922,0.7438136935,0.5163702965,10,10,10
6036,-0.8008296862,-1.2807192068,1.998584762,5,6,-818.7198334522,10,10,10,10,0.6141796708,0.5111905932,0.5688735843,0.8478198647
6037,2.2995670841,1.2916889518,-0.8751799208,1,2,-968.0621013743,0.4690482318,0.376394093,0.3370619118,0.3579250872,0.4176561832,0.521920383,0.7179574966,1.0090475082
6038,1.6549965026,-1.6064735119,-1.5822384887,2,3,-663.2410392136,0.5028851032,0.5178292394,0.6384297013,0.8881144524,1.4366990328,2.2847194672,0.6154783368,0.4236882329
6039,3.6522285994,3.1259483449,-3.1049646815,3,4,819.6196522037,0.6009388566,0.4871982634,0.5203608274,0.6414552927,4.8974494934,1.9181115627,0.9947585464,0.5802581906
6040,1.9669077125,-4.5540392206,-0.3030463073,4,5,-42.332778974,10,10,1.0130139589,0.6967415214,0.6284297109,0.6590313911,0.8209081292,1.8072990179
6041,0.5626523585,-1.3328840542,-1.809007391,1,2,-550.0785901869,0.6098687053,0.7490639091,1.0631712675,1.6092137098,2.393226862,0.463190794,0.3427449167,0.3346376419
6042,1.7253428064,0.240938177,2.1653270253,2,3,-279.6383643189,2.5597066879,0.7211641669,0.3715893626,0.3128735423,1.3254636526,1.280723691,1.3145680428,0.8964258432
6043,0.4001950547,2.5092520007,2.7491774118,3,4,-850.3411836027,0.3648035228,0.4566188157,10,10,10,10,10,0.5220294595
6044,-0.4401204383,3.7325671586,0.9373027765,4,5,55.8253282533,0.7023027539,0.5726646781,0.5522577167,0.6127661467,0.849119544,1.8749842644,2.4968059063,0.7214440703
6045,-0.4731387106,0.8583776017,-1.072082411,1,2,-368.3797858627,1.5309208632,2.8568425179,1.0269764662,0.6836535335,0.5999344587,0.5939610004,0.6755048633,1.0198661089
6046,3.3227469525,-3.1812306394,-0.6406015368,2,3,-701.4707154038,0.4184120297,0.6334648728,0.9838209152,1.7968568802,2.6991043091,0.7023664713,0.5398615599,0.5299583673
6047,3.9920361023,4.2656753546,-1.4969620569,3,4,-557.4660341116,1.1784764528,10,10,10,10,27.3357982635,17.3643779755,0.253547281
6048,4.5011606749,4.1641476396,2.5132214154,4,5,863.3722967303,10,1.5526198149,0.9693394303,0.8100706339,0.8781863451,1.2981706858,3.9014518261,3.4698827267
6049,4.8866494534,3.9335920689,-1.4314896948,5,6,-551.0831424622,10,10,10,10,8.7371282578,4.7819347382,3.6809248924,0.2595892549
6050,-1.3736818452,-4.3057168189,-2.228149781,1,2,-505.992359191,0.6095119715,0.5533792377,0.5902115703,0.7499859333,1.288146019,2.4606523514,1.0356417894,0.5207679272
6051,3.3614448391,1.1004157512,1.2477646663,2,3,-408.9972456005,0.8388649225,0.8870946765,0.8637156487,0.7778109312,0.6074258685,0.585645318,0.6734005213,10
6052,3.304407203,-4.121461225,1.7625774163,3,4,-785.554925564,0.3751401901,0.4269678593,0.5921279192,1.9839111567,16.0742511749,13.1384506226,12.7493524551,14.5253458023
6053,-1.7663706074,-2.3106589364,1.3477409676,4,5,-626.6896592818,0.54602772,3.1710605621,1.7279033661,1.291744709,0.9048992395,0.634616375,0.455393374,0.4836755991
6054,-2.6402223864,-3.8624148829,-2.8450979123,1,2,-830.3668129818,0.3848790526,0.4819853902,0.6294859052,0.8411365151,1.1738129854,1.6480237246,3.3473081589,0.5518379807
6055,-1.4367822324,-1.3248277507,1.6805748249,2,3,-729.1972334679,1.5600326061,0.8049041629,0.5833284855,0.5198332667,0.5271269083,0.4740808606,0.3805965483,0.3534539044
6056,3.2725861572,4.9856390442,-2.2626648027,3,4,1025.4403905511,0.8260948658,0.8856470585,1.2250357866,10,10,10,10,10
6057,4.2307432415,-1.0607026632,0.5247511792,4,5,-278.7732503931,0.7479388714,1.2856036425,3.7301318645,1.030552268,0.5108988285,0.373375088,0.3346263766,0.3639478385
6058,2.4893203072,-3.4374979315,0.8345585414,1,2,-222.1253389587,0.6455561519,0.5254563093,0.5414761901,0.6890445352,1.1747844219,1.9483296871,1.1809159517,0.5875152946
6059,4.6276715103,4.5470370472,1.6662050179,2,3,-135.5761915217,5.7282166481,11.635137558,10,2.2948644161,1.3461904526,1.1985352039,1.3300406933,10
6060,-2.7805846739,4.6053188575,2.0052199958,3,4,-246.1344488888,10,10,10,10,23.9533462524,21.9079189301,0.6867207289,0.4212557375
6061,4.8679013213,4.4104239786,-2.5976939513,4,5,664.290663309,1.2931509018,1.4254453182,10,10,10,10,10.9028701782,0.2600212097
6062,-2.3654264406,-1.8187055154,2.5042364282,5,6,-245.5921842542,0.6448090076,10,0.4946831763,0.5403817296,0.5173634887,0.6428053379,0.8942809701,1.1353074312
6063,3.9409861121,-4.4811464155,-0.8923248054,1,2,-479.3400371435,10,10,10,10,10,1.8102513552,1.0852214098,0.9508029819
6064,-0.3266396659,2.9163839039,0.788360841,2,3,-951.3290456809,0.594232142,0.4968978763,0.4889194965,0.5695879459,0.849001646,1.4726024866,0.9544376731,0.8134039044
6065,1.980689082,-4.702676957,-0.3212551933,3,4,-102.1159705636,10,10,1.5121982098,0.8908105493,0.7839360237,0.8021378517,0.9751280546,0.8151913881
6066,1.3878126201,-0.4160668346,-0.0542857665,4,5,-426.1147714025,0.9757695198,1.4549765587,1.3386688232,1.560370326,0.4382101893,0.9915494919,4.0837068558,1.2166591883
6067,-0.5817729932,3.8556658817,-1.6062123572,1,2,-278.0296717211,0.3619247079,0.4227305651,0.6140629053,1.5597742796,2.977918148,1.0303552151,0.6615927815,0.5564706922
6068,4.7566626071,-4.3747582996,-2.472803498,2,3,-358.842539578,10,10,10,10,22.0234565735,14.9601125717,12.7997674942,12.9041147232
6069,3.2781080302,-4.7064194795,-0.9854320095,3,4,-496.6301965689,10,10,10,29.7811489105,10,1.4163888693,0.9677728415,0.9322115183
6070,-2.3476284297,3.0880753629,-1.4441677111,4,5,-1000,1.0884929895,5.1553535461,1.2932825089,0.649089694,0.4479204714,0.3893804848,1.4695413113,1.2575601339
6071,-1.6656564184,0.6895592888,2.2138402727,1,2,-536.2969904832,0.7929163575,0.9232076406,1.1684786081,1.3936550617,1.8258349895,0.4720202088,0.6135650873,1.1614787579
6072,2.6475412778,4.944369428,0.2623428363,2,3,-366.351852974,10,10,10,10,10,10,10,4.443321228
6073,1.3085960214,-4.942288582,0.7140437439,3,4,-14.2325585346,1.2852253914,1.0486577749,0.6241287589,0.4378603697,0.4415351152,0.5155097246,10,10
6074,4.3994617811,-4.7262500677,-3.0520928917,4,5,-319.4576966758,10,10,10,18.0689125061,13.8635215759,12.8373041153,13.923866272,18.2488231659
6075,-0.2862354984,-4.6210833683,-1.7098452473,5,6,-874.82757142,0.2912137508,0.3214437366,0.436173439,0.8837952614,1.2774837017,1.6781139374,0.8218410611,0.6584922075
